wn
649.99207
650.95645
651.92083
652.88521
653.84959
654.81397
655.77835
656.74273
657.70711
658.67149
659.63587
660.60025
661.56463
662.52901
663.49339
664.45777
665.42215
666.38653
667.35091
668.31529
669.27967
670.24405
671.20843
672.17281
673.13719
674.10157
675.06595
676.03033
676.99471
677.95909
678.92347
679.88785
680.85223
681.81661
682.78099
683.74537
684.70975
685.67413
686.63851
687.60289
688.56727
689.53165
690.49603
691.46041
692.42479
693.38917
694.35355
695.31793
696.28231
697.24669
698.21107
699.17545
700.13983
701.10421
702.06859
703.03297
703.99735
704.96173
705.92611
706.89049
707.85486
708.81924
709.78362
710.748
711.71238
712.67676
713.64114
714.60552
715.5699
716.53428
717.49866
718.46304
719.42742
720.3918
721.35618
722.32056
723.28494
724.24932
725.2137
726.17808
727.14246
728.10684
729.07122
730.0356
730.99998
731.96436
732.92874
733.89312
734.8575
735.82188
736.78626
737.75064
738.71502
739.6794
740.64378
741.60816
742.57254
743.53692
744.5013
745.46568
746.43006
747.39444
748.35882
749.3232
750.28758
751.25196
752.21634
753.18072
754.1451
755.10948
756.07386
757.03824
758.00262
758.967
759.93138
760.89576
761.86014
762.82452
763.7889
764.75328
765.71766
766.68204
767.64642
768.6108
769.57518
770.53956
771.50394
772.46832
773.4327
774.39708
775.36146
776.32584
777.29022
778.2546
779.21898
780.18336
781.14774
782.11212
783.0765
784.04088
785.00526
785.96964
786.93402
787.8984
788.86278
789.82716
790.79154
791.75592
792.7203
793.68468
794.64906
795.61344
796.57782
797.5422
798.50658
799.47096
800.43534
801.39972
802.3641
803.32848
804.29286
805.25724
806.22162
807.186
808.15038
809.11476
810.07914
811.04352
812.0079
812.97228
813.93666
814.90104
815.86542
816.8298
817.79418
818.75856
819.72294
820.68732
821.6517
822.61608
823.58046
824.54484
825.50922
826.4736
827.43798
828.40236
829.36674
830.33112
831.2955
832.25988
833.22426
834.18864
835.15302
836.11739
837.08177
838.04615
839.01053
839.97491
840.93929
841.90367
842.86805
843.83243
844.79681
845.76119
846.72557
847.68995
848.65433
849.61871
850.58309
851.54747
852.51185
853.47623
854.44061
855.40499
856.36937
857.33375
858.29813
859.26251
860.22689
861.19127
862.15565
863.12003
864.08441
865.04879
866.01317
866.97755
867.94193
868.90631
869.87069
870.83507
871.79945
872.76383
873.72821
874.69259
875.65697
876.62135
877.58573
878.55011
879.51449
880.47887
881.44325
882.40763
883.37201
884.33639
885.30077
886.26515
887.22953
888.19391
889.15829
890.12267
891.08705
892.05143
893.01581
893.98019
894.94457
895.90895
896.87333
897.83771
898.80209
899.76647
900.73085
901.69523
902.65961
903.62399
904.58837
905.55275
906.51713
907.48151
908.44589
909.41027
910.37465
911.33903
912.30341
913.26779
914.23217
915.19655
916.16093
917.12531
918.08969
919.05407
920.01845
920.98283
921.94721
922.91159
923.87597
924.84035
925.80473
926.76911
927.73349
928.69787
929.66225
930.62663
931.59101
932.55539
933.51977
934.48415
935.44853
936.41291
937.37729
938.34167
939.30605
940.27043
941.23481
942.19919
943.16357
944.12795
945.09233
946.05671
947.02109
947.98547
948.94985
949.91423
950.87861
951.84299
952.80737
953.77175
954.73613
955.70051
956.66489
957.62927
958.59365
959.55803
960.52241
961.48679
962.45117
963.41555
964.37992
965.3443
966.30868
967.27306
968.23744
969.20182
970.1662
971.13058
972.09496
973.05934
974.02372
974.9881
975.95248
976.91686
977.88124
978.84562
979.81
980.77438
981.73876
982.70314
983.66752
984.6319
985.59628
986.56066
987.52504
988.48942
989.4538
990.41818
991.38256
992.34694
993.31132
994.2757
995.24008
996.20446
997.16884
998.13322
999.0976
1000.06198
1001.02636
1001.99074
1002.95512
1003.9195
1004.88388
1005.84826
1006.81264
1007.77702
1008.7414
1009.70578
1010.67016
1011.63454
1012.59892
1013.5633
1014.52768
1015.49206
1016.45644
1017.42082
1018.3852
1019.34958
1020.31396
1021.27834
1022.24272
1023.2071
1024.17148
1025.13586
1026.10024
1027.06462
1028.029
1028.99338
1029.95776
1030.92214
1031.88652
1032.8509
1033.81528
1034.77966
1035.74404
1036.70842
1037.6728
1038.63718
1039.60156
1040.56594
1041.53032
1042.4947
1043.45908
1044.42346
1045.38784
1046.35222
1047.3166
1048.28098
1049.24536
1050.20974
1051.17412
1052.1385
1053.10288
1054.06726
1055.03164
1055.99602
1056.9604
1057.92478
1058.88916
1059.85354
1060.81792
1061.7823
1062.74668
1063.71106
1064.67544
1065.63982
1066.6042
1067.56858
1068.53296
1069.49734
1070.46172
1071.4261
1072.39048
1073.35486
1074.31924
1075.28362
1076.248
1077.21238
1078.17676
1079.14114
1080.10552
1081.0699
1082.03428
1082.99866
1083.96304
1084.92742
1085.8918
1086.85618
1087.82056
1088.78494
1089.74932
1090.7137
1091.67808
1092.64246
1093.60683
1094.57121
1095.53559
1096.49997
1097.46435
1098.42873
1099.39311
1100.35749
1101.32187
1102.28625
1103.25063
1104.21501
1105.17939
1106.14377
1107.10815
1108.07253
1109.03691
1110.00129
1110.96567
1111.93005
1112.89443
1113.85881
1114.82319
1115.78757
1116.75195
1117.71633
1118.68071
1119.64509
1120.60947
1121.57385
1122.53823
1123.50261
1124.46699
1125.43137
1126.39575
1127.36013
1128.32451
1129.28889
1130.25327
1131.21765
1132.18203
1133.14641
1134.11079
1135.07517
1136.03955
1137.00393
1137.96831
1138.93269
1139.89707
1140.86145
1141.82583
1142.79021
1143.75459
1144.71897
1145.68335
1146.64773
1147.61211
1148.57649
1149.54087
1150.50525
1151.46963
1152.43401
1153.39839
1154.36277
1155.32715
1156.29153
1157.25591
1158.22029
1159.18467
1160.14905
1161.11343
1162.07781
1163.04219
1164.00657
1164.97095
1165.93533
1166.89971
1167.86409
1168.82847
1169.79285
1170.75723
1171.72161
1172.68599
1173.65037
1174.61475
1175.57913
1176.54351
1177.50789
1178.47227
1179.43665
1180.40103
1181.36541
1182.32979
1183.29417
1184.25855
1185.22293
1186.18731
1187.15169
1188.11607
1189.08045
1190.04483
1191.00921
1191.97359
1192.93797
1193.90235
1194.86673
1195.83111
1196.79549
1197.75987
1198.72425
1199.68863
1200.65301
1201.61739
1202.58177
1203.54615
1204.51053
1205.47491
1206.43929
1207.40367
1208.36805
1209.33243
1210.29681
1211.26119
1212.22557
1213.18995
1214.15433
1215.11871
1216.08309
1217.04747
1218.01185
1218.97623
1219.94061
1220.90499
1221.86936
1222.83374
1223.79812
1224.7625
1225.72688
1226.69126
1227.65564
1228.62002
1229.5844
1230.54878
1231.51316
1232.47754
1233.44192
1234.4063
1235.37068
1236.33506
1237.29944
1238.26382
1239.2282
1240.19258
1241.15696
1242.12134
1243.08572
1244.0501
1245.01448
1245.97886
1246.94324
1247.90762
1248.872
1249.83638
1250.80076
1251.76514
1252.72952
1253.6939
1254.65828
1255.62266
1256.58704
1257.55142
1258.5158
1259.48018
1260.44456
1261.40894
1262.37332
1263.3377
1264.30208
1265.26646
1266.23084
1267.19522
1268.1596
1269.12398
1270.08836
1271.05274
1272.01712
1272.9815
1273.94588
1274.91026
1275.87464
1276.83902
1277.8034
1278.76778
1279.73216
1280.69654
1281.66092
1282.6253
1283.58968
1284.55406
1285.51844
1286.48282
1287.4472
1288.41158
1289.37596
1290.34034
1291.30472
1292.2691
1293.23348
1294.19786
1295.16224
1296.12662
1297.091
1298.05538
1299.01976
1299.98414
1300.94852
1301.9129
1302.87728
1303.84166
1304.80604
1305.77042
1306.7348
1307.69918
1308.66356
1309.62794
1310.59232
1311.5567
1312.52108
1313.48546
1314.44984
1315.41422
1316.3786
1317.34298
1318.30736
1319.27174
1320.23612
1321.2005
1322.16488
1323.12926
1324.09364
1325.05802
1326.0224
1326.98678
1327.95116
1328.91554
1329.87992
1330.8443
1331.80868
1332.77306
1333.73744
1334.70182
1335.6662
1336.63058
1337.59496
1338.55934
1339.52372
1340.4881
1341.45248
1342.41686
1343.38124
1344.34562
1345.31
1346.27438
1347.23876
1348.20314
1349.16752
1350.13189
1351.09627
1352.06065
1353.02503
1353.98941
1354.95379
1355.91817
1356.88255
1357.84693
1358.81131
1359.77569
1360.74007
1361.70445
1362.66883
1363.63321
1364.59759
1365.56197
1366.52635
1367.49073
1368.45511
1369.41949
1370.38387
1371.34825
1372.31263
1373.27701
1374.24139
1375.20577
1376.17015
1377.13453
1378.09891
1379.06329
1380.02767
1380.99205
1381.95643
1382.92081
1383.88519
1384.84957
1385.81395
1386.77833
1387.74271
1388.70709
1389.67147
1390.63585
1391.60023
1392.56461
1393.52899
1394.49337
1395.45775
1396.42213
1397.38651
1398.35089
1399.31527
1400.27965
1401.24403
1402.20841
1403.17279
1404.13717
1405.10155
1406.06593
1407.03031
1407.99469
1408.95907
1409.92345
1410.88783
1411.85221
1412.81659
1413.78097
1414.74535
1415.70973
1416.67411
1417.63849
1418.60287
1419.56725
1420.53163
1421.49601
1422.46039
1423.42477
1424.38915
1425.35353
1426.31791
1427.28229
1428.24667
1429.21105
1430.17543
1431.13981
1432.10419
1433.06857
1434.03295
1434.99733
1435.96171
1436.92609
1437.89047
1438.85485
1439.81923
1440.78361
1441.74799
1442.71237
1443.67675
1444.64113
1445.60551
1446.56989
1447.53427
1448.49865
1449.46303
1450.42741
1451.39179
1452.35617
1453.32055
1454.28493
1455.24931
1456.21369
1457.17807
1458.14245
1459.10683
1460.07121
1461.03559
1461.99997
1462.96435
1463.92873
1464.89311
1465.85749
1466.82187
1467.78625
1468.75063
1469.71501
1470.67939
1471.64377
1472.60815
1473.57253
1474.53691
1475.50129
1476.46567
1477.43005
1478.39443
1479.3588
1480.32318
1481.28756
1482.25194
1483.21632
1484.1807
1485.14508
1486.10946
1487.07384
1488.03822
1489.0026
1489.96698
1490.93136
1491.89574
1492.86012
1493.8245
1494.78888
1495.75326
1496.71764
1497.68202
1498.6464
1499.61078
1500.57516
1501.53954
1502.50392
1503.4683
1504.43268
1505.39706
1506.36144
1507.32582
1508.2902
1509.25458
1510.21896
1511.18334
1512.14772
1513.1121
1514.07648
1515.04086
1516.00524
1516.96962
1517.934
1518.89838
1519.86276
1520.82714
1521.79152
1522.7559
1523.72028
1524.68466
1525.64904
1526.61342
1527.5778
1528.54218
1529.50656
1530.47094
1531.43532
1532.3997
1533.36408
1534.32846
1535.29284
1536.25722
1537.2216
1538.18598
1539.15036
1540.11474
1541.07912
1542.0435
1543.00788
1543.97226
1544.93664
1545.90102
1546.8654
1547.82978
1548.79416
1549.75854
1550.72292
1551.6873
1552.65168
1553.61606
1554.58044
1555.54482
1556.5092
1557.47358
1558.43796
1559.40234
1560.36672
1561.3311
1562.29548
1563.25986
1564.22424
1565.18862
1566.153
1567.11738
1568.08176
1569.04614
1570.01052
1570.9749
1571.93928
1572.90366
1573.86804
1574.83242
1575.7968
1576.76118
1577.72556
1578.68994
1579.65432
1580.6187
1581.58308
1582.54746
1583.51184
1584.47622
1585.4406
1586.40498
1587.36936
1588.33374
1589.29812
1590.2625
1591.22688
1592.19126
1593.15564
1594.12002
1595.0844
1596.04878
1597.01316
1597.97754
1598.94192
1599.9063
1600.87068
1601.83506
1602.79944
1603.76382
1604.7282
1605.69258
1606.65696
1607.62133
1608.58571
1609.55009
1610.51447
1611.47885
1612.44323
1613.40761
1614.37199
1615.33637
1616.30075
1617.26513
1618.22951
1619.19389
1620.15827
1621.12265
1622.08703
1623.05141
1624.01579
1624.98017
1625.94455
1626.90893
1627.87331
1628.83769
1629.80207
1630.76645
1631.73083
1632.69521
1633.65959
1634.62397
1635.58835
1636.55273
1637.51711
1638.48149
1639.44587
1640.41025
1641.37463
1642.33901
1643.30339
1644.26777
1645.23215
1646.19653
1647.16091
1648.12529
1649.08967
1650.05405
1651.01843
